# Animation run summary
animation_type,AStar_animation
total_frames,1176
total_time_s,11.7600
success,True
num_collisions,561
num_replans,1220
path_length,282.4976
trajectory_image,animation_run_20260218_115730_AStar_animation_trajectory.png

"# Collisions (time_s, frame, type, detail)"
time_s,frame,type,detail
5.5000,550,-15.6977,-6.7489,-7.0232,-15.9482,20.8393,-29.2837,-5.2985,2.0047,22.4200,10.7012,-12.7978,5.3354,21.9475,26.0505,-3.6945,3.9563,20.4416,13.3359,-11.7483,1.5200,-25.6089,14.2658,7.6336,-16.0949,-3.0004,28.2233,-7.9091,-15.5125,-40.7273,-31.5948,7.0276,0.2029,10.2844,-31.3388,-0.6751,-7.2500,1.3467,8.2051,-5.8409,5.9108,-14.6809,-1.5549,-3.9456,7.6407,6.1711,-22.2996,-3.7728,-14.2279,-28.8670,3.2340,13.7882,2.2240,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
5.6000,560,-16.8539,-7.7844,-18.2246,7.2785,20.4192,-28.9546,-2.6801,4.2723,21.1172,10.7255,-12.4357,-7.8412,21.5047,26.0241,-4.1472,-2.7930,19.6254,12.4496,-7.2791,-11.3434,-26.6809,13.1146,12.6031,-13.3083,-3.3345,26.5621,5.7871,-19.2124,-40.2804,-31.5032,-0.7739,4.9397,10.1381,-32.0268,-6.5488,-3.1429,1.6310,7.8148,7.8420,-3.4535,-15.2618,-1.5255,-2.9844,6.0645,5.8464,-21.2557,-0.7000,14.1276,-28.0168,4.0827,-4.8695,13.1857,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
5.7000,570,-18.0064,-6.6939,3.8122,21.4962,20.1778,-28.4899,-2.3496,5.0520,19.9456,11.1997,-13.9519,-5.7087,21.8060,26.0456,4.0169,3.7434,19.9796,11.6497,9.8724,-2.9309,-25.5629,13.1829,8.2841,7.5402,-2.1906,24.7785,16.8579,-17.7781,-39.9413,-31.4859,4.7603,-1.6149,9.8410,-31.6447,0.5295,-6.4981,2.3459,8.0697,6.2813,6.9053,-15.5944,-0.8696,-3.4455,6.5995,6.4843,-19.9604,7.3964,14.3752,-29.1390,4.3255,-14.9909,-2.2201,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
5.8000,580,-17.4851,-4.4429,-1.1193,20.8014,20.4175,-28.1587,5.3074,0.0772,18.6117,10.6967,-12.4851,-4.3008,21.9682,26.5228,-0.0028,5.1513,20.9689,11.2573,0.0657,-12.5130,-26.0104,14.1708,8.7217,9.8017,-0.9136,23.3566,12.9866,-18.4362,-39.4903,-31.4652,3.8921,3.1388,9.8937,-32.2633,-4.4400,-3.4267,2.9707,7.8052,9.6280,-4.9945,-16.1417,-0.7558,-7.0976,1.0982,7.0032,-18.9816,-7.9291,-14.8668,-30.6727,4.1796,-16.8462,-0.7675,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
5.9000,590,-17.8366,-2.9670,-10.9706,14.4306,20.8655,-28.1152,1.6472,-4.7209,18.7686,9.8787,7.8999,-6.0200,21.4766,26.5940,-5.1779,0.1636,21.5161,10.0516,13.3965,-10.7605,-25.1120,14.5816,-0.5645,11.7035,0.3685,21.8163,-6.4020,-23.6373,-39.2831,-31.6695,-5.1535,-2.3459,9.4338,-32.5447,-3.9262,4.2486,4.1898,7.9880,13.1823,5.0289,-16.8720,-0.6252,-7.2071,1.1449,7.7055,-19.9499,13.9348,14.0313,-31.5277,3.2785,2.7382,-14.6592,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
6.0000,600,-19.0164,-2.2911,-15.1784,9.2527,21.0471,-28.5923,2.0614,-4.5553,19.5830,9.2799,9.1003,-6.6704,21.2962,27.0240,-0.8163,5.7893,21.2514,8.6324,-3.7039,-13.4490,-24.8424,15.6448,7.8521,10.0227,-0.3364,19.7143,5.1049,-21.1004,-39.5872,-31.4920,4.0672,2.9083,8.9719,-32.3141,-0.7142,6.0621,5.3706,8.5810,9.9123,9.3224,-16.9500,-0.1682,2.3629,6.5770,9.1141,-18.4765,-1.0934,24.4756,-30.5407,2.0045,12.0653,-12.1908,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
6.1000,610,-20.0601,-0.7807,0.1336,20.2594,20.8037,-28.7717,-5.6046,0.3032,19.6719,8.2715,-11.9263,-3.4360,20.8937,27.3433,-2.6535,5.6861,21.6556,7.5717,13.4180,-4.3651,-23.8036,16.2631,-3.6953,12.5549,-1.0347,18.3697,-19.2691,-2.9690,-39.1282,-31.1845,5.2316,3.4927,9.1789,-32.2727,3.0274,-5.5593,4.8272,9.6284,-12.7960,8.2149,-16.8181,0.4942,-0.3159,7.2008,8.7719,-16.1917,-7.5122,21.7735,-30.2610,0.5887,0.7243,-13.9222,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
6.2000,620,-18.8917,0.5538,18.7391,-9.5536,20.2698,-28.6951,-2.0861,5.0705,18.4313,8.2655,-11.4724,0.5729,20.9717,27.9703,0.9169,6.5936,22.7408,8.5713,8.8898,13.8255,-24.5313,17.1967,-13.3087,0.3296,-2.6257,18.5658,-8.3886,12.9634,-38.6575,-30.7691,0.4052,7.3265,9.4124,-32.8723,-0.0504,-6.4021,5.6883,10.2509,11.4130,-8.7500,-17.1100,0.4239,4.7875,-3.3006,8.1146,-13.9281,-7.3141,22.9662,-29.1727,0.3664,12.6725,0.8654,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
6.3000,630,-19.9977,-0.5330,-18.5046,11.2224,20.1217,-28.1189,-0.8262,5.6685,17.6324,8.9628,-4.5974,13.8412,20.5094,28.4183,-3.6947,6.6803,22.9742,9.7839,-11.5597,8.9792,-25.5595,17.7395,-10.9933,5.9711,-3.5660,19.6493,-13.3327,3.7110,-38.1436,-30.3534,8.1719,0.5148,9.4341,-33.5079,0.8399,-6.6142,6.1673,9.2364,-10.7764,-10.2681,-16.9832,0.0822,-4.8781,-1.1604,9.8977,-13.1812,22.0754,0.9275,-28.7754,-0.5804,1.8878,-11.1455,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
6.4000,640,-21.7967,-0.7508,-18.7467,7.7891,20.3290,-27.6829,5.9572,-2.4526,18.6502,8.7999,6.2183,-15.0791,19.9146,28.7827,-5.6802,5.9828,23.3908,10.5336,10.8890,1.0788,-25.7301,18.8361,-6.1945,9.6907,-4.2547,20.4065,8.7202,10.4064,-37.5304,-30.0525,7.7633,3.1933,9.8147,-33.7821,5.0030,-1.5565,5.8591,10.0182,-12.0942,14.1237,-16.8723,-0.2785,3.2675,-4.9133,11.7827,-12.7843,5.2006,23.0713,-29.1421,-1.3054,-9.1494,-8.0698,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
6.5000,650,-23.4234,-0.4941,-16.5307,1.0655,20.7327,-28.3015,3.5332,-7.2314,19.2875,9.6913,6.8472,13.1326,19.1416,28.8218,-7.5486,-4.3134,23.7267,11.3634,5.1456,9.7478,-26.5807,19.7124,-5.0801,12.8716,-3.3593,21.0110,12.4386,0.3881,-36.7418,-29.7029,9.3753,4.0717,10.2369,-34.0102,4.0344,-3.3598,6.8103,10.4895,16.4451,-15.8228,-16.5082,-0.7123,4.2922,-4.3716,12.1188,-10.7990,14.2132,14.1997,-29.1780,-2.4046,-5.8730,-9.9132,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
6.6000,660,-23.8973,-1.9860,3.2803,-20.7450,20.5830,-28.6485,-6.5863,4.8944,19.9749,8.7962,6.5190,-13.4408,18.4618,28.8536,-9.6405,-4.4769,23.0075,11.9643,-10.6291,6.0141,-27.7357,19.8470,-12.6874,-7.0967,-2.8521,19.9796,8.6769,-8.7507,-35.8809,-29.1278,11.6384,0.8046,10.6225,-34.3691,3.9256,-3.5973,7.8277,11.5846,3.5944,21.2913,-16.6282,-1.0580,-5.3722,-1.7577,12.4812,-9.3853,-12.6981,15.0321,-30.1639,-2.8960,-3.6531,-10.5030,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
6.7000,670,-22.3148,-2.3081,18.7230,-6.8703,19.9090,-28.2899,-7.0474,0.5923,20.4787,7.3616,10.6804,-16.3418,18.4040,27.7224,-1.2901,-12.3477,21.7712,12.2858,-14.1396,0.2919,-28.9033,20.2030,-12.1776,-6.7044,-2.7195,18.9791,4.9140,-9.7167,-35.0528,-28.5996,7.7041,9.1949,11.0198,-34.6154,4.9204,-1.6694,8.7355,13.1097,19.6232,2.2372,-17.1145,-0.9414,0.1866,6.1408,11.1225,-8.0940,1.4499,23.5808,-30.5524,-3.4031,-3.2263,8.9583,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
6.8000,680,-20.7117,-3.4689,19.3173,-10.9841,19.4009,-27.9158,-0.8234,6.1401,21.6361,5.7743,14.2488,-13.1358,18.2948,26.6391,-1.6939,-9.9145,20.4470,12.5182,-3.9587,13.6602,-29.0440,19.2480,-8.6169,-6.4726,-2.2381,18.2361,-1.3581,-9.9582,-35.6951,-27.7294,-15.4166,-2.0064,11.3523,-34.1946,3.3815,5.0772,10.3624,13.8089,14.3735,10.4290,-16.9181,-0.5170,5.2510,0.5919,11.3337,-5.7915,2.3313,23.0223,-31.1901,-2.9209,-8.6260,-2.8803,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
6.9000,690,-19.7290,-4.7520,-8.0451,-14.9433,19.3024,-27.3398,-1.4218,6.0127,22.7440,4.4775,18.6949,-9.3589,17.4163,26.5005,-7.7185,-0.8672,20.4497,13.8411,11.0064,9.8759,-28.9471,18.3994,2.1029,-10.6221,-3.1887,18.0772,-10.3646,-0.6721,-35.5658,-28.8658,-5.4770,-17.2650,11.5661,-33.8881,5.0485,0.5448,12.0761,14.6497,18.5084,9.1997,-16.6981,-0.3232,2.2365,-4.9873,13.0134,-6.6506,18.4650,-6.2783,-30.9929,-3.7860,8.6921,-4.8198,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
7.0000,700,-20.4343,-6.0825,-4.0766,-13.2427,18.9805,-27.1106,-5.0664,-5.4890,23.4016,2.5191,5.0239,-19.2578,16.9802,25.9264,-2.7880,-7.3752,20.4009,14.5681,-10.7702,3.0816,-28.6249,17.3472,4.7407,-9.2246,-3.9720,18.2508,-7.4513,-2.2797,-36.1552,-30.5792,-7.2240,-18.6482,12.0703,-33.8918,3.1307,-4.7385,13.8613,13.9839,15.9229,-7.4949,-16.6647,-0.7505,-3.8001,-3.2495,14.8218,-6.6686,20.9351,7.5613,-30.0069,-3.6808,11.7880,-9.0231,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
7.1000,710,-19.4854,-7.1702,11.0471,-9.5882,18.6226,-27.6020,-2.0752,-6.6322,23.9268,0.4007,7.4465,-23.3410,16.6715,25.1655,-5.6253,-5.8051,19.9653,14.9874,9.1053,3.6380,-28.7652,16.2773,-6.2873,-10.4390,-4.4181,17.8195,-3.0994,-5.6684,-35.5247,-32.1937,-15.1998,-10.3687,12.5043,-34.4054,4.6089,-5.2179,14.3961,14.8634,-19.3170,11.7523,-17.2334,-0.9522,-7.0564,2.0688,16.8424,-5.7139,22.4422,5.8062,-29.5230,-2.3013,5.3319,15.5208,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
7.2000,720,-18.8447,-8.6256,3.5753,-15.4323,18.4445,-28.2524,3.9465,-5.7977,24.9955,-1.6701,19.0909,-15.0322,16.3040,24.3984,-7.6440,-5.1593,20.4720,14.5512,0.0796,-8.9296,-29.6681,16.6044,-9.0505,3.0955,-4.7603,17.7098,1.3086,5.6208,-37.1095,-32.9630,-17.8036,-3.2173,11.8841,-34.5906,-7.7789,0.3376,12.3309,15.6266,-21.3552,5.0983,-17.3447,-1.6573,1.0212,-7.1070,18.5653,-7.3949,17.4660,-17.1811,-28.2769,-3.1347,13.9861,-9.4600,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
7.3000,730,-17.3228,-8.4528,15.9204,-4.1986,18.9984,-28.3278,3.6348,-4.4055,26.8345,-3.0788,18.3538,-14.0560,16.6254,24.7617,6.4437,1.5319,20.4458,13.6867,-0.5886,-9.1426,-30.6174,16.8499,-9.6932,2.3042,-5.1352,18.0005,-5.6035,-1.3288,-38.5439,-32.5412,-9.2814,12.5210,11.3281,-34.8816,3.5743,-6.5027,10.4310,16.9485,-15.8605,16.2385,-16.9584,-2.1018,8.2854,0.1314,19.8358,-9.2882,21.0994,-12.4525,-27.3681,-4.4300,7.6617,-15.4932,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
7.4000,740,-16.2892,-8.8605,-2.2787,-15.0901,18.7462,-28.5584,-5.4969,-1.0689,28.5297,-4.6404,-0.3885,-22.9297,16.9101,25.3887,5.6145,4.1105,20.5547,12.9539,10.2306,-0.7512,-31.4078,16.8635,-7.4080,-2.7495,-5.5715,17.7837,-5.2587,-0.1486,-39.4897,-31.4189,-6.5627,13.0646,11.6341,-35.2740,-4.0947,-6.5316,9.0493,18.5461,-11.4285,15.6340,-16.3897,-2.1025,-0.2194,7.6184,21.2852,-10.0873,20.4026,5.7971,-27.4369,-5.9514,-2.3394,-13.6995,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
7.5000,750,-17.2855,-9.3555,-12.7749,4.2796,18.3485,-28.6601,-1.7778,-5.2478,30.1500,-5.0418,3.3498,23.6969,17.4378,24.9853,5.5671,-3.9119,21.4254,13.4083,10.8929,-0.8400,-32.1850,16.4868,-6.4159,-6.5719,-6.0978,17.7636,-4.9962,-0.1943,-40.3480,-31.2906,6.1408,10.0442,11.1115,-35.5560,-6.9543,0.3507,7.2254,19.5033,-20.5417,-0.0504,-17.1653,-2.0908,-7.6279,-0.4434,23.2651,-9.5313,21.9267,5.7238,-27.6065,-7.2203,-1.8538,-13.6948,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
7.6000,760,-18.5263,-9.3592,-6.7357,-14.6504,18.4915,-29.1484,1.9346,-4.6439,28.7849,-5.8076,-18.9784,-9.3610,17.1280,24.4562,-7.0733,0.5224,22.0401,14.0357,8.7711,5.1096,-32.8298,16.3938,-7.2254,6.3563,-6.6031,17.8223,-5.4546,-0.4462,-39.7196,-30.4158,7.4319,6.3491,10.4476,-35.5107,-5.9056,0.5055,8.0848,17.5496,11.0693,-21.1043,-17.8444,-2.4527,-9.7335,-1.4155,25.2424,-10.3063,19.9116,-5.5275,-28.0955,-8.6454,-5.2558,-14.5638,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
7.7000,770,-19.3323,-10.4448,-6.5589,-12.9935,18.4322,-29.5340,-5.0331,-1.3027,27.1897,-4.8719,-14.5622,10.5785,17.0632,24.7453,-0.4458,6.7977,22.8300,13.9212,6.5799,-7.6013,-33.6359,16.4632,-7.8683,5.2723,-7.1924,17.7478,-6.8673,0.1671,-38.9296,-30.5442,6.9804,-5.3132,10.0212,-35.8007,-5.5452,-0.8918,9.5878,16.0095,15.2242,-12.2817,-18.6581,-2.5603,-7.4606,-3.6542,26.8468,-11.4213,14.2916,-18.5022,-27.0240,-9.8576,15.8179,-2.4305,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
7.8000,780,-20.6276,-10.9452,-12.7186,-5.9392,18.2239,-30.0130,-2.0756,-4.6765,25.8755,-4.2771,-14.3605,-6.8069,17.1014,25.4679,5.8850,5.7082,22.4467,13.2795,-8.2310,-5.9351,-33.5966,16.6956,8.8322,-3.5255,-6.9405,18.1106,4.7514,2.8683,-39.0307,-31.3800,-2.4210,-8.0491,10.0760,-35.4194,5.0596,-1.8379,9.4595,14.1732,-0.3443,-19.9873,-18.9696,-3.4734,-2.4627,-9.7785,28.0770,-13.0660,12.6516,-12.3620,-26.1582,-10.6325,2.1631,-13.0362,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
7.9000,790,-21.2848,-11.7855,-9.5964,-1.3626,18.0102,-30.4671,-2.2911,-4.5919,26.0963,-5.5934,6.1714,-15.4320,16.7619,25.9506,-3.9843,7.3797,21.7623,13.0405,-4.8569,-5.3978,-32.8545,16.6104,7.2029,-5.7836,-6.7563,18.1734,-1.5179,-4.7640,-38.6499,-31.6837,2.8326,6.9546,10.5115,-35.6311,3.8969,-3.1328,11.1833,13.5753,17.6203,-1.1355,-19.5437,-4.1865,-7.6178,-3.9333,27.5030,-14.6882,-22.0399,-5.2589,-26.5495,-12.2047,-7.8669,-15.3718,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
8.0000,800,-21.8887,-11.9873,-4.9588,6.0739,17.8755,-30.9349,-0.0429,-5.1059,25.2090,-7.1836,-18.6138,-6.1978,16.6503,26.6606,1.5983,7.3488,21.3475,12.6087,-5.2363,-1.1488,-32.1784,16.0583,6.5499,-5.0359,-6.8230,17.6302,-1.3010,-6.1703,-39.0662,-31.2900,-7.4880,1.5506,10.7279,-36.0817,-1.2750,-5.2103,12.2361,12.7951,15.7693,-2.0042,-20.2251,-4.6070,-7.0907,-4.6646,25.5869,-14.8455,-20.2740,2.6923,-27.6372,-13.3009,-14.6957,-7.1452,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
8.1000,810,-21.8763,-11.2789,5.2254,6.3689,17.7874,-31.4113,-3.4525,-3.6167,23.1727,-7.0488,-22.4905,9.2699,16.7650,27.2191,3.7107,4.7739,20.9117,12.4165,-5.0684,0.4957,-31.5875,16.0207,4.6876,6.3512,-7.0071,17.1989,-4.3271,-3.0419,-39.2499,-31.6530,4.3874,-4.0696,10.6129,-36.5807,-0.9936,-5.0864,13.6904,12.8003,6.8831,-17.9034,-20.7316,-5.1016,-4.1801,-6.8424,24.0137,-15.8426,-13.0221,-17.6137,-28.9457,-12.6877,-6.1388,18.8070,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
8.2000,820,-21.8146,-11.3784,1.9576,-5.3972,17.3813,-31.8074,-4.2531,-4.1966,24.8332,-7.0470,23.3239,-3.8780,17.2607,27.5917,4.7995,3.1269,20.5548,12.0791,-2.0257,-5.4860,-30.8605,16.3286,8.7797,-1.2962,-7.4096,17.0862,-4.6263,1.8965,-38.6817,-31.4138,6.0023,3.1520,10.8823,-36.9838,3.1706,-4.6469,13.6783,11.5115,10.5205,-20.6284,-21.5079,-5.3991,-8.3436,-6.7701,22.5634,-17.4159,-16.7594,-15.6163,-30.4127,-12.6943,-6.9432,-22.7595,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
8.3000,830,-21.4122,-11.8149,6.6003,-3.7034,16.8643,-31.5483,-4.6475,3.0646,27.0314,-7.1507,12.6516,18.9423,17.1746,27.9401,-6.6123,1.9382,20.5697,11.6323,2.8059,-4.2714,-30.4934,15.8644,0.8886,-6.8866,-7.8037,17.5159,-4.2301,5.7585,-38.4558,-30.7874,0.7919,6.5868,10.6807,-37.4689,-1.4030,-4.7991,13.3690,9.2444,-4.8363,-24.0179,-22.2506,-6.1347,-2.6629,-10.9222,22.2729,-19.4688,-22.9904,-1.0503,-30.9043,-14.9782,-1.8140,-23.6065,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
8.4000,840,-20.9814,-11.2881,3.6137,5.3977,16.6177,-31.2080,-5.6383,0.0067,26.5615,-5.2936,-12.1500,21.0257,16.6654,27.9665,-4.0943,-4.0205,20.2584,11.3055,-5.2248,-0.7387,-30.9158,15.5625,-6.7119,2.4903,-7.9138,18.2197,-0.8628,7.0555,-38.1621,-30.3475,4.9203,2.1966,10.6816,-37.8025,5.8278,-2.3968,15.1095,8.3977,21.5420,-3.1074,-23.0266,-5.7675,-6.0328,8.2481,20.5048,-19.5279,-11.1819,21.7994,-31.1633,-16.9711,-1.9242,-18.2393,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
8.5000,850,-20.5561,-10.6278,4.5525,7.7679,16.4094,-30.7487,-1.6347,5.3969,26.8356,-3.5712,22.4054,9.9120,16.5987,27.5697,3.5609,-4.1866,19.9490,10.9994,-1.1070,-5.6621,-31.2970,15.2631,-5.0998,2.1107,-7.8317,18.7804,6.1113,3.1447,-38.0983,-29.8584,-0.2120,5.6266,10.5237,-37.5330,-4.1807,6.2174,15.9728,9.2327,-16.3837,14.9912,-23.0419,-4.8755,0.5231,7.3005,18.5973,-19.1893,-13.4129,15.4921,-31.6507,-18.0357,-5.8602,14.5828,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
8.6000,860,-20.1364,-9.9045,4.3099,6.8075,16.6716,-30.2939,2.4711,4.7401,28.4719,-2.3225,12.8235,17.1581,17.0907,27.4751,3.5241,3.5469,19.8456,10.4210,-3.2154,-4.8914,-31.8205,15.4544,-5.2692,0.6640,-7.1907,19.2165,-3.6933,7.7064,-37.8213,-29.3896,-3.1282,6.3764,10.1947,-36.9767,-2.6251,4.8337,14.4217,10.1330,-15.4214,-10.5935,-23.2529,-4.2725,-6.5669,0.5672,16.8434,-19.4872,-10.7141,-22.0331,-32.8012,-17.9170,-12.3686,-11.4583,-55.7933,-32.8406,12.0000,3.0000,31.5555,-13.0740,6.0000,3.0000,-70.0993,13.4977,10.0000,4.0000,-27.3320,24.7164,3.0000,2.0000,-40.1690,-6.6989,12.0000,3.0000,-23.0465,-25.3698,12.0000,6.0000
